customer_author,customer_text,company_author,company_reply,customer_clean,company_clean,thread_text
141521,APPLE THIS UPDATE HAS RUINED MY PHONE. YALL OWE ME SOME KIND OF COMPENSATION! THIS SHIT IS RIDICULOUS!!! @115858 @115911,TMobileHelp,"@141521 Tell us more about what you're experiencing Sidney, maybe we can do something to help. DM us. *KananiB",APPLE THIS UPDATE HAS RUINED MY PHONE. YALL OWE ME SOME KIND OF COMPENSATION! THIS SHIT IS RIDICULOUS!!!,"Tell us more about what you're experiencing Sidney, maybe we can do something to help. DM us. *KananiB","APPLE THIS UPDATE HAS RUINED MY PHONE. YALL OWE ME SOME KIND OF COMPENSATION! THIS SHIT IS RIDICULOUS!!! | Tell us more about what you're experiencing Sidney, maybe we can do something to help. DM us. *KananiB"
180194,Hey @115911 ❤️❤️.. just got my new @115858 watch👌🏼 what about the #jumpondemand pricing for the #iphonex . Need to start saving for 2 📱,TMobileHelp,@180194 We'd love to provide you #MagentaDetails! Please DM us here: https://t.co/gAmFrAsnx1 *PatrickUllmann,Hey ❤️❤️.. just got my new watch👌🏼 what about the pricing for the . Need to start saving for 2 📱,We'd love to provide you ! Please DM us here: *PatrickUllmann,Hey ❤️❤️.. just got my new watch👌🏼 what about the pricing for the . Need to start saving for 2 📱 | We'd love to provide you ! Please DM us here: *PatrickUllmann
123210,"@115911 @TMobileHelp is vile.  It’s over time to part ways, all I have ever asked for is customer service that doesn’t suck.",TMobileHelp,@123210 I hear you! Send me a DM https://t.co/tCo20jmsK2 and let me know how I can assist you! *JelisaAbregano,"is vile. It’s over time to part ways, all I have ever asked for is customer service that doesn’t suck.",I hear you! Send me a DM and let me know how I can assist you! *JelisaAbregano,"is vile. It’s over time to part ways, all I have ever asked for is customer service that doesn’t suck. | I hear you! Send me a DM and let me know how I can assist you! *JelisaAbregano"
180287,@TMobileHelp @115913 Not helpful when you don't respond....,TMobileHelp,@180287 @115913 I am here for you and I just sent you a DM so we can chat. *AshleyNelson,Not helpful when you don't respond....,I am here for you and I just sent you a DM so we can chat. *AshleyNelson,Not helpful when you don't respond.... | I am here for you and I just sent you a DM so we can chat. *AshleyNelson
180287,@115913 JUMP is such a scam - I need a new phone and you're forcing me down a claims rabbit hole. Shame on @115911,TMobileHelp,"@180287 @115913 We want upgrading to be an awesome process, Simon. Please DM us; we're on this. https://t.co/lH0SH5fy2m *MikeRice",JUMP is such a scam - I need a new phone and you're forcing me down a claims rabbit hole. Shame on,"We want upgrading to be an awesome process, Simon. Please DM us; we're on this. *MikeRice","JUMP is such a scam - I need a new phone and you're forcing me down a claims rabbit hole. Shame on | We want upgrading to be an awesome process, Simon. Please DM us; we're on this. *MikeRice"
180288,@115913 @158861 I couldn't see what is the trade in value for a G6 on the website. I'd really like to trade it and get this V30!,TMobileHelp,"@180288 @115913 We can check for you. Can you shoot a DM my way, please? https://t.co/c6ROkAqiws *HollyAdams",I couldn't see what is the trade in value for a G6 on the website. I'd really like to trade it and get this V30!,"We can check for you. Can you shoot a DM my way, please? *HollyAdams","I couldn't see what is the trade in value for a G6 on the website. I'd really like to trade it and get this V30! | We can check for you. Can you shoot a DM my way, please? *HollyAdams"
180381,@TMobileHelp I'm with you several years now,TMobileHelp,"@180381 Hey there Chuck! I'm happy to help, shoot me a DM! https://t.co/jjKemKyHlV *AlexisGovea",I'm with you several years now,"Hey there Chuck! I'm happy to help, shoot me a DM! *AlexisGovea","I'm with you several years now | Hey there Chuck! I'm happy to help, shoot me a DM! *AlexisGovea"
180381,@115911 I have iPhone 5s. Need an upgrade,TMobileHelp,"@180381 Hey, Chuck! Send us a DM, and we'll assess your upgrade options! *KellenF",I have iPhone 5s. Need an upgrade,"Hey, Chuck! Send us a DM, and we'll assess your upgrade options! *KellenF","I have iPhone 5s. Need an upgrade | Hey, Chuck! Send us a DM, and we'll assess your upgrade options! *KellenF"
180382,@115911 store 2888 associate Whitney unnecessarily rude and sarcastic and texting on the floor while there was a wait,TMobileHelp,"@180382 We appreciate you reaching out to us about your experience Bernadette. DM us, let's make sure we get your feedback. *KananiB",store 2888 associate Whitney unnecessarily rude and sarcastic and texting on the floor while there was a wait,"We appreciate you reaching out to us about your experience Bernadette. DM us, let's make sure we get your feedback. *KananiB","store 2888 associate Whitney unnecessarily rude and sarcastic and texting on the floor while there was a wait | We appreciate you reaching out to us about your experience Bernadette. DM us, let's make sure we get your feedback. *KananiB"
180383,"@TMobileHelp K, been waiting for a response for like 29 mins now..",TMobileHelp,@180383 Thanks for being so patient with T-Force tonight :) We are definitely here READY to help!!! I'll me you back in DM right now! *KaylaKnowles,"K, been waiting for a response for like 29 mins now..",Thanks for being so patient with T-Force tonight :) We are definitely here READY to help!!! I'll me you back in DM right now! *KaylaKnowles,"K, been waiting for a response for like 29 mins now.. | Thanks for being so patient with T-Force tonight :) We are definitely here READY to help!!! I'll me you back in DM right now! *KaylaKnowles"
180383,"Wow @115911, I can't even remove web guard myself? ""Server error in Age Verification"" everytime. I don't want this crap! Remove it!!",TMobileHelp,"@180383 No worries, we're here for you! Please send us a DM and we'll dive right in :) *ByronEdwards","Wow , I can't even remove web guard myself? ""Server error in Age Verification"" everytime. I don't want this crap! Remove it!!","No worries, we're here for you! Please send us a DM and we'll dive right in :) *ByronEdwards","Wow , I can't even remove web guard myself? ""Server error in Age Verification"" everytime. I don't want this crap! Remove it!! | No worries, we're here for you! Please send us a DM and we'll dive right in :) *ByronEdwards"
180384,"The transaction @115911  went smooth..  #LGV30 &amp; #Googledaydreamvr is on its way
@158861 @31702",TMobileHelp,@180384 Awesome! That’s what we love to hear!! Enjoy your V30!! *VinnyFrancisco,The transaction went smooth.. &amp; is on its way,Awesome! That’s what we love to hear!! Enjoy your V30!! *VinnyFrancisco,The transaction went smooth.. &amp; is on its way | Awesome! That’s what we love to hear!! Enjoy your V30!! *VinnyFrancisco
119244,Anyone knows of a carrier that will give me agood offer on an iPhone :) they think i am joking i am done with @115911,TMobileHelp,@119244 Thank you for reaching out. I do want to help you out. Please DM me. https://t.co/ExhSfOyOH5 *SarahScherman,Anyone knows of a carrier that will give me agood offer on an iPhone :) they think i am joking i am done with,Thank you for reaching out. I do want to help you out. Please DM me. *SarahScherman,Anyone knows of a carrier that will give me agood offer on an iPhone :) they think i am joking i am done with | Thank you for reaching out. I do want to help you out. Please DM me. *SarahScherman
180465,@115911 Time to update my plan then!,TMobileHelp,@180465 Let's do it! DM us so we can get you squared away! *MelindaR,Time to update my plan then!,Let's do it! DM us so we can get you squared away! *MelindaR,Time to update my plan then! | Let's do it! DM us so we can get you squared away! *MelindaR
119244,@130643 May take u up on that offer i am really pissed at @115911 7 yrs as a customer means nothing,TMobileHelp,"@119244 Goodness, Did you get everything figured out? Is there anything I can assist you with? *SarahScherman",May take u up on that offer i am really pissed at 7 yrs as a customer means nothing,"Goodness, Did you get everything figured out? Is there anything I can assist you with? *SarahScherman","May take u up on that offer i am really pissed at 7 yrs as a customer means nothing | Goodness, Did you get everything figured out? Is there anything I can assist you with? *SarahScherman"
119244,3RD YEAR IN A ROW THERE IS A PROBLEM WITH MY ORDER @115911 FEEL LIKE JUST PAYING OFF MY REMAINING 280 OF EIP AND GO TO ANOTHER CARRIER,TMobileHelp,@119244 Let me work on turning this experience around for you today! Send me a DM with a few of the details! *AlexKimbrell https://t.co/GefRnVHVqu,3RD YEAR IN A ROW THERE IS A PROBLEM WITH MY ORDER FEEL LIKE JUST PAYING OFF MY REMAINING 280 OF EIP AND GO TO ANOTHER CARRIER,Let me work on turning this experience around for you today! Send me a DM with a few of the details! *AlexKimbrell,3RD YEAR IN A ROW THERE IS A PROBLEM WITH MY ORDER FEEL LIKE JUST PAYING OFF MY REMAINING 280 OF EIP AND GO TO ANOTHER CARRIER | Let me work on turning this experience around for you today! Send me a DM with a few of the details! *AlexKimbrell
180466,@TMobileHelp From the offer page looks like I can't I can only get a new line,TMobileHelp,@180466 Add-A-Line is a requirement! https://t.co/ZpUYFrAEQJ *VinnyFrancisco,From the offer page looks like I can't I can only get a new line,Add-A-Line is a requirement! *VinnyFrancisco,From the offer page looks like I can't I can only get a new line | Add-A-Line is a requirement! *VinnyFrancisco
180466,@TMobileHelp Yeah unfortunately I got the first and wanted to get the second and stick around,TMobileHelp,@180466 Shoot me a DM so we can take a further look at what we can do here :) https://t.co/iUlnGXy3Ha *VinnyFrancisco,Yeah unfortunately I got the first and wanted to get the second and stick around,Shoot me a DM so we can take a further look at what we can do here :) *VinnyFrancisco,Yeah unfortunately I got the first and wanted to get the second and stick around | Shoot me a DM so we can take a further look at what we can do here :) *VinnyFrancisco
180466,@TMobileHelp can I get the pixel to half off offer if I had the pixel first one as well,TMobileHelp,@180466 hey man! Let's look into this! Shoot me a DM :) https://t.co/iUlnGXy3Ha *VinnyFrancisco,can I get the pixel to half off offer if I had the pixel first one as well,hey man! Let's look into this! Shoot me a DM :) *VinnyFrancisco,can I get the pixel to half off offer if I had the pixel first one as well | hey man! Let's look into this! Shoot me a DM :) *VinnyFrancisco
180467,@TMobileHelp what is a sim starter kit?,TMobileHelp,"@180467 Really great question! DM me, I got the answers you seek (; https://t.co/lsvk9Zelxd *BronsonBarretto",what is a sim starter kit?,"Really great question! DM me, I got the answers you seek (; *BronsonBarretto","what is a sim starter kit? | Really great question! DM me, I got the answers you seek (; *BronsonBarretto"
180468,@TMobileHelp I never got that DM,TMobileHelp,"@180468 Hey Salman! We're waiting for you to hit us up! Click ""DM"" in this link https://t.co/wnPk0Kpe5r *BrittanyJones",I never got that DM,"Hey Salman! We're waiting for you to hit us up! Click ""DM"" in this link *BrittanyJones","I never got that DM | Hey Salman! We're waiting for you to hit us up! Click ""DM"" in this link *BrittanyJones"
180468,@TMobileHelp @115911 can you get iPhone x on jump???,TMobileHelp,@180468 Great question! let me get you some deets in the DM! See you in a few (: https://t.co/lsvk9Zelxd *BronsonBarretto,can you get iPhone x on jump???,Great question! let me get you some deets in the DM! See you in a few (: *BronsonBarretto,can you get iPhone x on jump??? | Great question! let me get you some deets in the DM! See you in a few (: *BronsonBarretto
180651,@115911 so your phone freezes support orders you another  but can't get to you for 4-5 days? That's ridiculous. Hope we can get a loaner!,TMobileHelp,"@180651 Send us a DM and we can take a look at your options, Brian! We have your back! *TerriL",so your phone freezes support orders you another but can't get to you for 4-5 days? That's ridiculous. Hope we can get a loaner!,"Send us a DM and we can take a look at your options, Brian! We have your back! *TerriL","so your phone freezes support orders you another but can't get to you for 4-5 days? That's ridiculous. Hope we can get a loaner! | Send us a DM and we can take a look at your options, Brian! We have your back! *TerriL"
180652,@115913 Just switched from VZ unhappy with the speeds. Also a lot of dead zones in CEntral NY. Any plans for more coverage?,TMobileHelp,"@180652 @115913 Let's dive in and check out those areas, Chris. Please send a DM our way. https://t.co/lH0SH5fy2m *MikeRice",Just switched from VZ unhappy with the speeds. Also a lot of dead zones in CEntral NY. Any plans for more coverage?,"Let's dive in and check out those areas, Chris. Please send a DM our way. *MikeRice","Just switched from VZ unhappy with the speeds. Also a lot of dead zones in CEntral NY. Any plans for more coverage? | Let's dive in and check out those areas, Chris. Please send a DM our way. *MikeRice"
180731,"Your ""average credit"" phone price's are ridiculous @115911",TMobileHelp,"@180731 Hi, Jake! We can totally dig deeper into this with you, please send us a DM and we'll check it out :) *ByronEdwards","Your ""average credit"" phone price's are ridiculous","Hi, Jake! We can totally dig deeper into this with you, please send us a DM and we'll check it out :) *ByronEdwards","Your ""average credit"" phone price's are ridiculous | Hi, Jake! We can totally dig deeper into this with you, please send us a DM and we'll check it out :) *ByronEdwards"
180732,Put the kiosks back in your stores @TMobileHelp @115911,TMobileHelp,@180732 Feedback is everything! Shoot us a DM and we'll get you set. https://t.co/lOqKyE0PXQ *ReillyLeritz,Put the kiosks back in your stores,Feedback is everything! Shoot us a DM and we'll get you set. *ReillyLeritz,Put the kiosks back in your stores | Feedback is everything! Shoot us a DM and we'll get you set. *ReillyLeritz
180733,@TMobileHelp As usual have to reset my network first thing in the morning just to get your worthless weak LTE signal to work long enough just to tell you t-mobile sucks ass. Cant wait til i get rid of you as my provider,TMobileHelp,@180733 We want to keep you with us! Let's check this out and see what's going on. Please send us a DM so we can help. *AbigailRoach,As usual have to reset my network first thing in the morning just to get your worthless weak LTE signal to work long enough just to tell you t-mobile sucks ass. Cant wait til i get rid of you as my provider,We want to keep you with us! Let's check this out and see what's going on. Please send us a DM so we can help. *AbigailRoach,As usual have to reset my network first thing in the morning just to get your worthless weak LTE signal to work long enough just to tell you t-mobile sucks ass. Cant wait til i get rid of you as my provider | We want to keep you with us! Let's check this out and see what's going on. Please send us a DM so we can help. *AbigailRoach
180733,@TMobileHelp thank you tmobile for your worthless pathetic bullshit service.,TMobileHelp,@180733 Looks like we need to step our game up! Send me a DM - let me check this out for you ASAP! *AlexKimbrell https://t.co/GefRnVHVqu,thank you tmobile for your worthless pathetic bullshit service.,Looks like we need to step our game up! Send me a DM - let me check this out for you ASAP! *AlexKimbrell,thank you tmobile for your worthless pathetic bullshit service. | Looks like we need to step our game up! Send me a DM - let me check this out for you ASAP! *AlexKimbrell
180734,@TMobileHelp Great! My husband and I plan to switch to T-Mobile soon.,TMobileHelp,@180734 Awesome. Send me a DM. I'm here to answer any questions for you! *AdrianaMarie,Great! My husband and I plan to switch to T-Mobile soon.,Awesome. Send me a DM. I'm here to answer any questions for you! *AdrianaMarie,Great! My husband and I plan to switch to T-Mobile soon. | Awesome. Send me a DM. I'm here to answer any questions for you! *AdrianaMarie
180734,@115911 Any special deals for the iPhone X?,TMobileHelp,@180734 Absolutely! When the X become available we'll have a trade-in credit promo :) DM us for more details! *ByronEdwards,Any special deals for the iPhone X?,Absolutely! When the X become available we'll have a trade-in credit promo :) DM us for more details! *ByronEdwards,Any special deals for the iPhone X? | Absolutely! When the X become available we'll have a trade-in credit promo :) DM us for more details! *ByronEdwards
180735,@TMobileHelp I Barely had service through hurricane Irma  and month of September and I'm getting charge for the bill. Unacceptable #sad #sad,TMobileHelp,"@180735 Hey there! I'd love to chat with you about this, feel free to DM me for more! https://t.co/lsvk9Zelxd *BronsonBarretto",I Barely had service through hurricane Irma and month of September and I'm getting charge for the bill. Unacceptable,"Hey there! I'd love to chat with you about this, feel free to DM me for more! *BronsonBarretto","I Barely had service through hurricane Irma and month of September and I'm getting charge for the bill. Unacceptable | Hey there! I'd love to chat with you about this, feel free to DM me for more! *BronsonBarretto"
180822,@TMobileHelp @115913 Messaged you. Waiting for response.,TMobileHelp,"@180822 @115913 Thank you so much for that DM, Amit. We'll be responding in kind shortly. https://t.co/lH0SH5fy2m *MikeRice",Messaged you. Waiting for response.,"Thank you so much for that DM, Amit. We'll be responding in kind shortly. *MikeRice","Messaged you. Waiting for response. | Thank you so much for that DM, Amit. We'll be responding in kind shortly. *MikeRice"
180822,"@115913 Hi John, regarding Pixel2 50% off deal: I switched to Tmobile recently and got my line activated on Sept 24. Will I be eligible for this deal without adding another line? I already talked to 3 Tmobile agents. 2 of them said yes, one said no. Who will know for sure?",TMobileHelp,"@180822 @115913 Let's dive in and straighten this all out for you, Amit. Please DM us. https://t.co/lH0SH5fy2m *MikeRice","Hi John, regarding Pixel2 50% off deal: I switched to Tmobile recently and got my line activated on Sept 24. Will I be eligible for this deal without adding another line? I already talked to 3 Tmobile agents. 2 of them said yes, one said no. Who will know for sure?","Let's dive in and straighten this all out for you, Amit. Please DM us. *MikeRice","Hi John, regarding Pixel2 50% off deal: I switched to Tmobile recently and got my line activated on Sept 24. Will I be eligible for this deal without adding another line? I already talked to 3 Tmobile agents. 2 of them said yes, one said no. Who will know for sure? | Let's dive in and straighten this all out for you, Amit. Please DM us. *MikeRice"
180841,"Who wants to get me away from @115714

Need an iPhone 8 plus and an iPhone 8 @ATT @115725 @115911   @117735 @TMobileHelp @5847",TMobileHelp,"@180841 Hey Shae, I can help! Send me a DM! https://t.co/zDWnfngdI9 *LauraBeasley",Who wants to get me away from Need an iPhone 8 plus and an iPhone 8,"Hey Shae, I can help! Send me a DM! *LauraBeasley","Who wants to get me away from Need an iPhone 8 plus and an iPhone 8 | Hey Shae, I can help! Send me a DM! *LauraBeasley"
180896,@TMobileHelp @180897 they’re already 10x better than the last provider,TMobileHelp,@180896 That's what we do! I gotta say there's never been a better time to be on Team Magenta! *AlexKimbrell https://t.co/GefRnVHVqu,they’re already 10x better than the last provider,That's what we do! I gotta say there's never been a better time to be on Team Magenta! *AlexKimbrell,they’re already 10x better than the last provider | That's what we do! I gotta say there's never been a better time to be on Team Magenta! *AlexKimbrell
180897,switching to @115911 this weekend is it good,TMobileHelp,"@180897 Well, I'm a little biased, but I'd say ""Abso-tootin-lutely""! :D DM us any ?'s you have and we'll get you the info you need :) *ByronEdwards",switching to this weekend is it good,"Well, I'm a little biased, but I'd say ""Abso-tootin-lutely""! :D DM us any ?'s you have and we'll get you the info you need :) *ByronEdwards","switching to this weekend is it good | Well, I'm a little biased, but I'd say ""Abso-tootin-lutely""! :D DM us any ?'s you have and we'll get you the info you need :) *ByronEdwards"
180898,@TMobileHelp need my number reboardcasted can't receive texts from other carriers.  I have an escalated ticket.,TMobileHelp,@180898 You should be able to get ALL your texts- send a DM our way so we can work on this! https://t.co/jGtdfLsVbg *ErikaHoleman,need my number reboardcasted can't receive texts from other carriers. I have an escalated ticket.,You should be able to get ALL your texts- send a DM our way so we can work on this! *ErikaHoleman,need my number reboardcasted can't receive texts from other carriers. I have an escalated ticket. | You should be able to get ALL your texts- send a DM our way so we can work on this! *ErikaHoleman
180899,@TMobileHelp I guess you don’t respond to non-@115911 customers 😂😂😶😶,TMobileHelp,"@180899 Right here for ya! DM me, happy to assist in every way possible (: https://t.co/lsvk9Zelxd *BronsonBarretto",I guess you don’t respond to non- customers 😂😂😶😶,"Right here for ya! DM me, happy to assist in every way possible (: *BronsonBarretto","I guess you don’t respond to non- customers 😂😂😶😶 | Right here for ya! DM me, happy to assist in every way possible (: *BronsonBarretto"
119244,@115911 5.- and final moment with me and @115911 I SPENT 20 MINS ON HOLD ASK FOR A SUPERVISOR AND MY CALL GETS DISCONNECTED AND NO ONE CALLED BACK,TMobileHelp,@119244 We are here to help. I just replied to you via DM. See you there. *AlexSemsch,5.- and final moment with me and I SPENT 20 MINS ON HOLD ASK FOR A SUPERVISOR AND MY CALL GETS DISCONNECTED AND NO ONE CALLED BACK,We are here to help. I just replied to you via DM. See you there. *AlexSemsch,5.- and final moment with me and I SPENT 20 MINS ON HOLD ASK FOR A SUPERVISOR AND MY CALL GETS DISCONNECTED AND NO ONE CALLED BACK | We are here to help. I just replied to you via DM. See you there. *AlexSemsch
180969,Is Netflix really free for me since I have you guys @TMobileHelp ?,TMobileHelp,@180969 Great question! I'd be happy to check if you qualify! DM me for more (: https://t.co/lsvk9Zelxd *BronsonBarretto,Is Netflix really free for me since I have you guys ?,Great question! I'd be happy to check if you qualify! DM me for more (: *BronsonBarretto,Is Netflix really free for me since I have you guys ? | Great question! I'd be happy to check if you qualify! DM me for more (: *BronsonBarretto
181047,@115911 Will you be carrying another color for the #LGV30 or is it just Silver?,TMobileHelp,"@181047 As of this moment, the color available on our website is the only one we'll be carrying! *ChanneyT",Will you be carrying another color for the or is it just Silver?,"As of this moment, the color available on our website is the only one we'll be carrying! *ChanneyT","Will you be carrying another color for the or is it just Silver? | As of this moment, the color available on our website is the only one we'll be carrying! *ChanneyT"
166883,@TMobileHelp I don’t have time for this nonsense I spend countless hours trying to fix this issue everyday,TMobileHelp,@166883 I really want to make sure you are taken care of!  I am definitely here to help out! *KrisAlamed,I don’t have time for this nonsense I spend countless hours trying to fix this issue everyday,I really want to make sure you are taken care of! I am definitely here to help out! *KrisAlamed,I don’t have time for this nonsense I spend countless hours trying to fix this issue everyday | I really want to make sure you are taken care of! I am definitely here to help out! *KrisAlamed
166883,Hey @TMobileHelp guess what you Thought u fixed my phone earlier you didn’t I just got home from work and Tada lost my network signal 😡6days,TMobileHelp,@166883 Can you send me a DM my friend?  https://t.co/p5tlOIac4q *KrisAlamed,Hey guess what you Thought u fixed my phone earlier you didn’t I just got home from work and Tada lost my network signal 😡6days,Can you send me a DM my friend? *KrisAlamed,Hey guess what you Thought u fixed my phone earlier you didn’t I just got home from work and Tada lost my network signal 😡6days | Can you send me a DM my friend? *KrisAlamed
181112,What's going on in 92359 @Tmobilehelp ? Very unreliable signal for 2days now? Overseas call ctrs have no answers. #Ahem,TMobileHelp,"@181112 Yikes, let's make sure things are looking 100! DM me! :) https://t.co/GXcACtQCFT *JustinPhillips",What's going on in 92359 ? Very unreliable signal for 2days now? Overseas call ctrs have no answers.,"Yikes, let's make sure things are looking 100! DM me! :) *JustinPhillips","What's going on in 92359 ? Very unreliable signal for 2days now? Overseas call ctrs have no answers. | Yikes, let's make sure things are looking 100! DM me! :) *JustinPhillips"
166883,@TMobileHelp Im exhausted I have a job a I have family to tend to someone in your company needs to rectify this situation instead of playing with my time,TMobileHelp,@166883 I would love you out in order to do that I would need you to send a DM *KrisAlamed,Im exhausted I have a job a I have family to tend to someone in your company needs to rectify this situation instead of playing with my time,I would love you out in order to do that I would need you to send a DM *KrisAlamed,Im exhausted I have a job a I have family to tend to someone in your company needs to rectify this situation instead of playing with my time | I would love you out in order to do that I would need you to send a DM *KrisAlamed
181113,@TMobileHelp is the T-Mobile Netflix deal going to cover the new price increase?,TMobileHelp,"@181113 Netflix is still on us, Alex! Nothing with change with this offer :) https://t.co/lOqKyE0PXQ *ReillyLeritz",is the T-Mobile Netflix deal going to cover the new price increase?,"Netflix is still on us, Alex! Nothing with change with this offer :) *ReillyLeritz","is the T-Mobile Netflix deal going to cover the new price increase? | Netflix is still on us, Alex! Nothing with change with this offer :) *ReillyLeritz"
181114,"@TMobileHelp Hey guys, can someone explain me how/why my autopay setup and information was removed and turn off for my account???",TMobileHelp,@181114 Autopay is an important thing to have when saving monthly! DM us and we'll look into this. https://t.co/lOqKyE0PXQ *ReillyLeritz,"Hey guys, can someone explain me how/why my autopay setup and information was removed and turn off for my account???",Autopay is an important thing to have when saving monthly! DM us and we'll look into this. *ReillyLeritz,"Hey guys, can someone explain me how/why my autopay setup and information was removed and turn off for my account??? | Autopay is an important thing to have when saving monthly! DM us and we'll look into this. *ReillyLeritz"
181183,"So can you hook me up w a more affordable plan then? I’ve had T-Mobile since 2003, and I’m currently poor. https://t.co/RS5khDdwdo",TMobileHelp,"@181183 Send us a DM, Valeria! We'll take a look at how we can bring your bill down. *TerriL","So can you hook me up w a more affordable plan then? I’ve had T-Mobile since 2003, and I’m currently poor.","Send us a DM, Valeria! We'll take a look at how we can bring your bill down. *TerriL","So can you hook me up w a more affordable plan then? I’ve had T-Mobile since 2003, and I’m currently poor. | Send us a DM, Valeria! We'll take a look at how we can bring your bill down. *TerriL"
131245,"@TMobileHelp Do you only offer phone Support? We're well into the 21st century, and there's no way to send you an ""electronic message""?",TMobileHelp,@131245 We offer support right here! https://t.co/NDZulBnDGq as well as in the T-Mobile app! *PhungDao,"Do you only offer phone Support? We're well into the 21st century, and there's no way to send you an ""electronic message""?",We offer support right here! as well as in the T-Mobile app! *PhungDao,"Do you only offer phone Support? We're well into the 21st century, and there's no way to send you an ""electronic message""? | We offer support right here! as well as in the T-Mobile app! *PhungDao"
181247,@115911 No service. Don't know why?! Please help!,TMobileHelp,@181247 Help is on the way! I'll reply to your DMs shortly. https://t.co/dPHUAru2pc *MikeVance,No service. Don't know why?! Please help!,Help is on the way! I'll reply to your DMs shortly. *MikeVance,No service. Don't know why?! Please help! | Help is on the way! I'll reply to your DMs shortly. *MikeVance
181248,"@115911 , it's been decent but decent is not cutting it anymore. i don't get service anywhere at work. what's up with that?",TMobileHelp,@181248 We want your service as flawless as your makeup. 😘 Send us a DM and we can make sure everything is perfs! *TarynS,", it's been decent but decent is not cutting it anymore. i don't get service anywhere at work. what's up with that?",We want your service as flawless as your makeup. 😘 Send us a DM and we can make sure everything is perfs! *TarynS,", it's been decent but decent is not cutting it anymore. i don't get service anywhere at work. what's up with that? | We want your service as flawless as your makeup. 😘 Send us a DM and we can make sure everything is perfs! *TarynS"
181249,@115913 do i get to bring my promo voice line if I switch from simple choice to one unlimited?,TMobileHelp,@181249 @115913 Let's dive in and check out your plan. Please DM us. https://t.co/lH0SH5fy2m *MikeRice,do i get to bring my promo voice line if I switch from simple choice to one unlimited?,Let's dive in and check out your plan. Please DM us. *MikeRice,do i get to bring my promo voice line if I switch from simple choice to one unlimited? | Let's dive in and check out your plan. Please DM us. *MikeRice
181250,@115911 will Wi-Fi Calling work on the new Pixel 2 XL on T-Mobile?,TMobileHelp,@181250 Hi Ron! That's a great question - send us a DM and we can chat more about this. *TerriL,will Wi-Fi Calling work on the new Pixel 2 XL on T-Mobile?,Hi Ron! That's a great question - send us a DM and we can chat more about this. *TerriL,will Wi-Fi Calling work on the new Pixel 2 XL on T-Mobile? | Hi Ron! That's a great question - send us a DM and we can chat more about this. *TerriL
181251,So now my bill went up @115911 😡😡😡😡😡,TMobileHelp,"@181251 Hey Milanda, send us a DM and we cane take a look at what may have caused this! *ChanneyT",So now my bill went up 😡😡😡😡😡,"Hey Milanda, send us a DM and we cane take a look at what may have caused this! *ChanneyT","So now my bill went up 😡😡😡😡😡 | Hey Milanda, send us a DM and we cane take a look at what may have caused this! *ChanneyT"
181317,@TMobileHelp you guys are a joke. Cancelled hotspot 3 mths ago and ur still billing me. Telling me to go 2 @115911 store. #3rdRateCompany,TMobileHelp,"@181317 Yikes! Let's get this fixed, no store trips needed. Send me a DM any time. https://t.co/iq4B8dCJFx *JessicaBrenhaug",you guys are a joke. Cancelled hotspot 3 mths ago and ur still billing me. Telling me to go 2 store.,"Yikes! Let's get this fixed, no store trips needed. Send me a DM any time. *JessicaBrenhaug","you guys are a joke. Cancelled hotspot 3 mths ago and ur still billing me. Telling me to go 2 store. | Yikes! Let's get this fixed, no store trips needed. Send me a DM any time. *JessicaBrenhaug"
181380,Fyi: there is no @115911 coverage in Bar Harbor or surrounding areas #NavigationFail,TMobileHelp,@181380 Oh no! Let's look at the area Lisa. DM us. *KananiB,Fyi: there is no coverage in Bar Harbor or surrounding areas,Oh no! Let's look at the area Lisa. DM us. *KananiB,Fyi: there is no coverage in Bar Harbor or surrounding areas | Oh no! Let's look at the area Lisa. DM us. *KananiB
181448,@TMobileHelp this happens as I call about why my bill is almost 1k this month smh https://t.co/5NM0AYKLFX,TMobileHelp,"@181448 Whoa, that's no fun. Send over a DM so we can tackle your bill together asap! https://t.co/jPSwKnAg0l *HarleySumida",this happens as I call about why my bill is almost 1k this month smh,"Whoa, that's no fun. Send over a DM so we can tackle your bill together asap! *HarleySumida","this happens as I call about why my bill is almost 1k this month smh | Whoa, that's no fun. Send over a DM so we can tackle your bill together asap! *HarleySumida"
181572,"@115911 hi, Im planning on preordering the iPhone x. I have the jump plan. What kind of down payment am I looking at for the 256gb model?",TMobileHelp,"@181572 You deserve to treat yo'self, Levaxx! Send us a DM, so we can grab those exact numbers! *TarynS","hi, Im planning on preordering the iPhone x. I have the jump plan. What kind of down payment am I looking at for the 256gb model?","You deserve to treat yo'self, Levaxx! Send us a DM, so we can grab those exact numbers! *TarynS","hi, Im planning on preordering the iPhone x. I have the jump plan. What kind of down payment am I looking at for the 256gb model? | You deserve to treat yo'self, Levaxx! Send us a DM, so we can grab those exact numbers! *TarynS"
181573,T-mobile unlimited LTE is extremely slow. Anyone else facing this problem?? Thinking to switch @115911,TMobileHelp,"@181573 Let's stay together, Looly! Send us a DM and we can work this out 💘 *TarynS",T-mobile unlimited LTE is extremely slow. Anyone else facing this problem?? Thinking to switch,"Let's stay together, Looly! Send us a DM and we can work this out 💘 *TarynS","T-mobile unlimited LTE is extremely slow. Anyone else facing this problem?? Thinking to switch | Let's stay together, Looly! Send us a DM and we can work this out 💘 *TarynS"
